source_ref	repo_key	kind	path_or_url	lines_or_id	read_reason	takeaway	lead_key
b9a78df83d48a89961310dde67898dd1b355690e:src/structured.rs	codeberg.org/mergiraf/mergiraf	local source matched to HEAD	/Users/zbeyens/git/mergiraf/src/structured.rs	1,138	Challenge current comparison contract	One-to-one matchings; schema/language semantics and post-render structural validation matter.	diff:schema-semantics:logical-structure
8f5002584bc892d5dbb5b813e4241323e6593eef:src/trimerge-array.ts	github.com/trimerge/trimerge	local source matched to HEAD	/Users/zbeyens/git/trimerge/src/trimerge-array.ts	1,60	Challenge current comparison contract	Keyed arrays separate values from order; duplicate keys reject and order conflicts require policy.	diff:topology-conflicts:preserve-order
8f5002584bc892d5dbb5b813e4241323e6593eef:src/trimerge-ordered-map.ts	github.com/trimerge/trimerge	local source matched to HEAD	/Users/zbeyens/git/trimerge/src/trimerge-ordered-map.ts	1,140	Challenge current comparison contract	Keyed arrays separate values from order; duplicate keys reject and order conflicts require policy.	diff:topology-conflicts:preserve-order
c1b35d81c44d61d883da7ca91ae0088b6b8f3f2f:src/main/kotlin/se/kth/spork/base3dm/TdmMerge.kt	github.com/assert-kth/spork	local source matched to HEAD	/Users/zbeyens/git/spork/src/main/kotlin/se/kth/spork/base3dm/TdmMerge.kt	1,104	Challenge current comparison contract	Content and structure conflicts differ; keep all revisions until resolution.	diff:topology-conflicts:preserve-order
274d0a8f57291477cfbfb27bace0d82395d15c97:src/diff/shortest_path.rs	github.com/wilfred/difftastic	local source matched to HEAD	/Users/zbeyens/git/difftastic/src/diff/shortest_path.rs	56,112;217,250	Challenge current comparison contract	Bounded syntax graph and display ambiguity; moved-region issues remain distinct from structural matching.	diff:readable-output:quality-corpus
274d0a8f57291477cfbfb27bace0d82395d15c97:manual/src/tricky_cases.md	github.com/wilfred/difftastic	local source matched to HEAD	/Users/zbeyens/git/difftastic/manual/src/tricky_cases.md	1,100	Challenge current comparison contract	Bounded syntax graph and display ambiguity; moved-region issues remain distinct from structural matching.	diff:readable-output:quality-corpus
62f2e689f498f9c92dbc588c58750addec9b1654:javascript/diff_match_patch_uncompressed.js	github.com/google/diff-match-patch	local source matched to HEAD	/Users/zbeyens/git/diff-match-patch/javascript/diff_match_patch_uncompressed.js	1810,1913	Challenge current comparison contract	Semantic cleanup and fuzzy text application are separate jobs; fuzzy success does not validate a baseline.	diff:exact-baseline:atomic-import
d5da57dd2a91d735656808cbbe2a3f1c755c2441:crates/loro/src/lib.rs	github.com/loro-dev/loro	local source matched to HEAD	/Users/zbeyens/git/loro/crates/loro/src/lib.rs	1470,1499;3260,3315	Challenge current comparison contract	Recorded frontier diffs and native movable identity; concurrent ancestor deletion and descendant movement need explicit laws.	diff:native-moves:concurrent-continuity
1618c976ca23fca8282c4a69ebbb0bb0c3f27ab1:javascript/src/implementation.ts	github.com/automerge/automerge	local source matched to HEAD	/Users/zbeyens/git/automerge/javascript/src/implementation.ts	1050,1147;1550,1603	Challenge current comparison contract	History-bound diff differs from inferred updateText; missing history cannot mean proven equality.	diff:history-is-not-presentation:provenance
dc2088281765e456b3574d230881c5a25ff93481:core/src/test/java/com/github/gumtreediff/test/TestActionGenerator.java	github.com/gumtreediff/gumtree	local source matched to HEAD	/Users/zbeyens/git/gumtree/core/src/test/java/com/github/gumtreediff/test/TestActionGenerator.java	1,115	Challenge current comparison contract	Separate matching and edit-action synthesis; one-to-one node maps do not supply general span continuity.	diff:content-continuity:composite-effects
d5da57dd2a91d735656808cbbe2a3f1c755c2441:crates/loro/tests/contracts/tree_concurrent_delete_move.rs	github.com/loro-dev/loro	local source matched to HEAD	/Users/zbeyens/git/loro/crates/loro/tests/contracts/tree_concurrent_delete_move.rs	1,97	Challenge current comparison contract	Recorded frontier diffs and native movable identity; concurrent ancestor deletion and descendant movement need explicit laws.	diff:native-moves:concurrent-continuity
d5da57dd2a91d735656808cbbe2a3f1c755c2441:crates/loro/tests/contracts/movable_list_diff_apply.rs	github.com/loro-dev/loro	local source matched to HEAD	/Users/zbeyens/git/loro/crates/loro/tests/contracts/movable_list_diff_apply.rs	1,160	Challenge current comparison contract	Recorded frontier diffs and native movable identity; concurrent ancestor deletion and descendant movement need explicit laws.	diff:native-moves:concurrent-continuity
df2411cf7d8f2e0cfc79109a3bc8eaab2c69165b:src/vs/editor/common/diff/defaultLinesDiffComputer/computeMovedLines.ts	github.com/microsoft/vscode	local source matched to HEAD	/Users/zbeyens/git/vscode/src/vs/editor/common/diff/defaultLinesDiffComputer/computeMovedLines.ts	1,160	Challenge current comparison contract	Move refinement has heuristic length and similarity gates; never adopt code-oriented thresholds as rich-text laws.	diff:bounded-work:quality-preserving-fallback
dc17ca03e1d68ee729c8cd1ff790ebf96eb0fbec:test/delta/diff.ts	github.com/slab/delta	local source matched to HEAD	/Users/zbeyens/git/delta/test/delta/diff.ts	1,160	Challenge current comparison contract	Rich-text attributes and atom payloads remain distinct from text sentinel alignment.	diff:exact-payload:rendered-alternatives
8226c27e074909241d72276c21215505a931665f:src/diff3.mjs	github.com/bhousel/node-diff3	local source matched to HEAD	/Users/zbeyens/git/node-diff3/src/diff3.mjs	190,330	Challenge current comparison contract	Conflict regions preserve alternatives; merged output erases clean branch attribution and deletion review rows.	diff:three-way-review:branch-contributions
a60db8a232f92ee4b987c14f43f77402885d1a5a:packages/jsondiffpatch/src/filters/texts.ts	github.com/benjamine/jsondiffpatch	local source matched to HEAD	/Users/zbeyens/git/jsondiffpatch/packages/jsondiffpatch/src/filters/texts.ts	1,172	Challenge current comparison contract	Object identity enables same-array move plus nested edits; index patching is not baseline validation.	diff:exact-baseline:atomic-import
a60db8a232f92ee4b987c14f43f77402885d1a5a:packages/jsondiffpatch/src/index.ts	github.com/benjamine/jsondiffpatch	local source matched to HEAD	/Users/zbeyens/git/jsondiffpatch/packages/jsondiffpatch/src/index.ts	1,53	Challenge current comparison contract	Object identity enables same-array move plus nested edits; index patching is not baseline validation.	diff:exact-baseline:atomic-import
8f5002584bc892d5dbb5b813e4241323e6593eef:package.json	github.com/trimerge/trimerge	local source matched to HEAD	/Users/zbeyens/git/trimerge/package.json	1,81	Challenge current comparison contract	Keyed arrays separate values from order; duplicate keys reject and order conflicts require policy.	diff:topology-conflicts:preserve-order
8226c27e074909241d72276c21215505a931665f:package.json	github.com/bhousel/node-diff3	local source matched to HEAD	/Users/zbeyens/git/node-diff3/package.json	1,59	Challenge current comparison contract	Conflict regions preserve alternatives; merged output erases clean branch attribution and deletion review rows.	diff:three-way-review:branch-contributions
b9a78df83d48a89961310dde67898dd1b355690e:Cargo.toml	codeberg.org/mergiraf/mergiraf	local source matched to HEAD	/Users/zbeyens/git/mergiraf/Cargo.toml	1,80	Challenge current comparison contract	One-to-one matchings; schema/language semantics and post-render structural validation matter.	diff:schema-semantics:logical-structure
62f2e689f498f9c92dbc588c58750addec9b1654:javascript/diff_match_patch_uncompressed.js	github.com/google/diff-match-patch	local source matched to HEAD	/Users/zbeyens/git/diff-match-patch/javascript/diff_match_patch_uncompressed.js	2215,2236	Challenge current comparison contract	Semantic cleanup and fuzzy text application are separate jobs; fuzzy success does not validate a baseline.	diff:exact-baseline:atomic-import
https://github.com/benjamine/jsondiffpatch/issues/254	github.com/benjamine/jsondiffpatch	issue body and comments	https://github.com/benjamine/jsondiffpatch/issues/254	254	Reporter counterexample; not a current-runtime assertion	Reordered target can invalidate index patch addresses.	diff:exact-baseline:atomic-import
https://github.com/Wilfred/difftastic/issues/508	github.com/wilfred/difftastic	issue body and comments	https://github.com/Wilfred/difftastic/issues/508	508	Reporter counterexample; not a current-runtime assertion	Moved-region highlighting is a distinct requested display capability; discovered VS Code source.	diff:readable-output:quality-corpus
https://github.com/ASSERT-KTH/spork/issues/82	github.com/assert-kth/spork	issue body and comments	https://github.com/ASSERT-KTH/spork/issues/82	82	Reporter counterexample; not a current-runtime assertion	Conflict traversal must visit every participating node.	diff:topology-conflicts:preserve-order
https://mergiraf.org/architecture.html	codeberg.org/mergiraf/mergiraf	official documentation	https://mergiraf.org/architecture.html	2026-09-10	Find the canonical structured-merge source	Selected source verified locally; docs alone not runtime proof.	diff:schema-semantics:logical-structure
